customer_id,customer_name,segment,country,city,state,postal_code,region
SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West
NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109,Central
SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central
LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10035,East
NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041,Central
NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,32839,South
HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042,South
SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009,East
EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034,Central
DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501,East
MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209,Central
DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109,West
SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East
ME-17320,Maria Etezadi,Home Office,United States,Los Angeles,California,90008,West
BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central
KS-16300,Karen Seio,Corporate,United States,Columbus,Georgia,31907,South
CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122,West
HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East
KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008,West
HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East
TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10035,East
DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South
GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013,West
VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041,Central
MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623,Central
CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601,South
PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153,South
DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317,South
LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central
DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central
MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South
BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central
SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373,East
DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East
SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081,Central
BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central
JK-15640,Jim Kriz,Home Office,United States,San Francisco,California,94110,West
ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,34952,South
TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301,East
CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central
MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central
MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West
RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134,East
KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West
FC-14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,19140,East
BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19120,East
FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,11550,East
SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West
PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South
GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South
PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West
LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West
JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502,West
CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central
CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,2740,East
BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East
SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,93030,West
HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036,West
PF-19165,Philip Fox,Consumer,United States,Oakland,California,94601,West
BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West
BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004,West
EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024,East
LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central
FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064,South
CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023,West
FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South
HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,80906,West
AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East
OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East
SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140,East
JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South
HM-14980,Henry MacAllister,Consumer,United States,Seattle,Washington,98105,West
PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,53142,Central
KC-16675,Kimberly Carter,Corporate,United States,Henderson,Kentucky,42420,South
DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217,Central
SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345,West
NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South
MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,90032,West
RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,37211,South
RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South
RP-19390,Resi P�lking,Consumer,United States,Seattle,Washington,98103,West
KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623,Central
MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,45231,East
HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311,South
JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central
AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,90712,West
HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122,West
CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140,East
ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115,West
KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East
JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central
PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,Central
RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central
JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South
SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204,South
TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,94122,West
TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,92024,West
PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601,East
AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West
AY-10555,Andy Yotov,Corporate,United States,Philadelphia,Pennsylvania,19140,East
SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East
ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110,West
CR-12625,Corey Roper,Home Office,United States,Grand Rapids,Michigan,49505,Central
CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109,West
TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South
RP-19390,Resi P�lking,Consumer,United States,Philadelphia,Pennsylvania,19120,East
NF-18475,Neil Franz�sisch,Home Office,United States,Reno,Nevada,89502,West
PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East
JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West
EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West
PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West
TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West
BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East
AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central
MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South
SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West
SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South
SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central
PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West
CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East
RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central
CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South
MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East
JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South
AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226,Central
CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West
HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East
BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West
LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East
RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South
JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East
MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East
BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South
FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West
BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central
IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,43229,East
PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West
DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South
LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East
MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623,Central
EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central
BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301,West
CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central
JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West
AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918,South
CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023,West
JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South
AG-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223,South
BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West
MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057,West
VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,5408,East
KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CS-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,60623,Central
AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East
DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106,West
MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501,East
JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East
SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004,West
SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central
CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301,West
PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East
EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,78745,Central
DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South
TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,19601,East
AG-10900,Arthur Gainer,Consumer,United States,Philadelphia,Pennsylvania,19134,East
BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301,Central
VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central
RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115,West
DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801,South
SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609,East
KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South
JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West
JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central
BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East
FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South
DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East
FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East
DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642,West
JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West
TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205,South
SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East
JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204,South
SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central
CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West
SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West
RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East
TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,Central
CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central
GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East
AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West
AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,60505,Central
MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South
BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East
BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036,West
ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West
FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central
CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907,South
LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West
GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central
BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West
EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South
BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central
SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East
AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,94110,West
